,ZCTA,n_households,med_income,population,density,city,state_id,state_name,lat,lng
19809,58357,109,58906,377,1.2,Oberon,ND,North Dakota,47.941140000000004,-99.23274
19810,58361,120,60500,228,0.6,Pekin,ND,North Dakota,47.75737,-98.34614
19811,58362,9,60500,18,1.0,Penn,ND,North Dakota,48.2144,-99.08935
19812,58363,37,88882,136,0.5,Perth,ND,North Dakota,48.75801,-99.45141
19813,58365,124,61250,237,0.4,Rocklake,ND,North Dakota,48.85825,-99.25209
19814,58366,477,48438,1300,1.7,Rolette,ND,North Dakota,48.65869,-99.87119
19815,58367,624,40833,1753,5.2,Rolla,ND,North Dakota,48.869279999999996,-99.58666
19816,58368,1763,44063,3691,2.3,Rugby,ND,North Dakota,48.25643,-100.04449
19817,58369,482,43750,1111,7.0,Saint John,ND,North Dakota,48.9481,-99.79909
19818,58370,382,35833,1270,9.6,Saint Michael,ND,North Dakota,47.98314,-98.84401
19819,58372,49,98125,128,0.4,Sarles,ND,North Dakota,48.94534,-98.99627
19820,58374,250,51250,580,0.9,Sheyenne,ND,North Dakota,47.83249,-99.09493
19821,58377,137,64250,301,0.6,Starkweather,ND,North Dakota,48.45843,-98.86282
19822,58379,99,36750,354,10.0,Tokio,ND,North Dakota,47.90598,-98.84501
19823,58380,197,46563,433,1.0,Tolna,ND,North Dakota,47.83163,-98.5152
19824,58381,113,63906,342,0.8,Warwick,ND,North Dakota,47.83267,-98.74061
19825,58382,74,63214,189,0.5,Webster,ND,North Dakota,48.311679999999996,-98.78489
19826,58384,288,55938,460,0.5,Willow City,ND,North Dakota,48.60285,-100.2567
19827,58385,78,72917,216,0.7,Wolford,ND,North Dakota,48.47852,-99.66355
19828,58386,58,71250,121,0.4,York,ND,North Dakota,48.30891,-99.59662
19829,58401,7789,55379,17107,15.7,Jamestown,ND,North Dakota,46.882509999999996,-98.76401
19830,58402,0,55379,250,582.5,Jamestown,ND,North Dakota,46.880340000000004,-98.68715999999999
19831,58405,0,55379,428,3601.2,Jamestown,ND,North Dakota,46.915459999999996,-98.69932
19832,58413,508,45667,981,1.0,Ashley,ND,North Dakota,46.0347,-99.30717
19833,58415,66,83750,229,0.9,Berlin,ND,North Dakota,46.371190000000006,-98.49155999999999
19834,58416,185,49375,388,1.0,Binford,ND,North Dakota,47.54155,-98.35019
19835,58418,173,33125,332,0.6,Bowdon,ND,North Dakota,47.42099,-99.6458
19836,58420,118,93500,342,0.7,Buchanan,ND,North Dakota,47.06133,-98.86782
19837,58421,1259,60265,2675,2.8,Carrington,ND,North Dakota,47.44198,-99.06889
19838,58422,59,83250,166,0.5,Cathay,ND,North Dakota,47.598009999999995,-99.40332
19839,58423,21,45417,36,0.3,Chaseley,ND,North Dakota,47.41106,-99.82589
19840,58424,138,60357,291,0.6,Cleveland,ND,North Dakota,46.888529999999996,-99.11093000000001
19841,58425,591,54896,1349,2.5,Cooperstown,ND,North Dakota,47.456140000000005,-98.12433
19842,58426,68,89091,242,0.6,Courtenay,ND,North Dakota,47.21918,-98.58681999999999
19843,58428,106,66786,254,0.7,Dawson,ND,North Dakota,46.84848,-99.75151
19844,58429,195,37375,348,1.0,Dazey,ND,North Dakota,47.184779999999996,-98.1638
19845,58430,51,71375,109,0.5,Denhoff,ND,North Dakota,47.51462,-100.26123
